Company Name,First Name,Last Name,Full Name,Job Title,Location,Company Domain,LinkedIn Profile
Janco Electronics Inc.,Rolly,Janetos,Rolly Janetos,President/CEO,"Dover, New Hampshire, United States",janco-electronics.com,https://www.linkedin.com/in/rolly-janetos-9464bb7/
Franco's Electric,Franco's,Electric,Franco's Electric,Owner,"Fort Myers, Florida, United States",francoselectric.com,https://www.linkedin.com/in/franco-s-electric-92392971/
Texas Instruments,Carlos,Ordonez Chavez,Carlos Ordonez Chavez,Wet Process PFC Process Owner,"Eagle Mountain, Utah, United States",ti.com,https://www.linkedin.com/in/carlos-ordonez-chavez-b85329b8/
"DMC Management Services, LLC",Denise,Casey,Denise Casey,Licensed Transaction Manager/Owner,"Tampa, Florida, United States",dmcmanagementservices.com,https://www.linkedin.com/in/denise-casey-35747267/
"Troika Manufacturing Federation, Inc.",Matthew,L.,Matthew L.,Chief Executive Officer,Salt Lake City Metropolitan Area,troikamfg.com,https://www.linkedin.com/in/matthew-l-81630818a/
Open Road Trailer Services LLC,Joshua,Weinstein,Joshua Weinstein,Owner,"Olney Mill, Maryland, United States",openroadtrailerservices.com,https://www.linkedin.com/in/joshua-d-weinstein-5b725776/
"W Machine Works, Inc.",Randy,Neckien,Randy Neckien,Owner,"San Fernando, California, United States",wmwcnc.com,https://www.linkedin.com/in/randy-neckien-7608447/
Eson Precision Ind Co,Bob,Lin,Bob Lin,Chief Executive Officer,United States,eson.com.cn,https://www.linkedin.com/in/bob-lin-57391049/
Viasat,Eric,Liu,Eric Liu,Product Owner (Data Analytics),"San Diego, California, United States",viasat.com,https://www.linkedin.com/in/eric-liu-294a761/
"HANWHA AZDEL, Inc.",George,Bondurant,George Bondurant,Chief Executive Officer,"Forest, Virginia, United States",azdel.com,https://www.linkedin.com/in/george-bondurant-5b013b12/
Veeco,Bill,Miller,Bill Miller,Chief Executive Officer,"Woodbury, New York, United States",veeco.com,https://www.linkedin.com/in/bill-miller-2483048/
"Lloyd & Bouvier, Inc.",Peter,Kuipers,Peter Kuipers,President/Owner,"Clinton, Massachusetts, United States",lloydbouvier.com,https://www.linkedin.com/in/peter-kuipers-31ba1b272/
SRS Engineering,Clayton,Hawranik,Clayton Hawranik,CEO,"Murrieta, California, United States",srsengineering.com,https://www.linkedin.com/in/clayton-hawranik-26115711/
America's Dream HomeWorks,Vlad,Chernioglo,Vlad Chernioglo,Owner,"Sacramento, California, United States",dreamhomeworks.com,https://www.linkedin.com/in/vladchernioglo/
Joystik Life,Sarah,Pierce,Sarah Pierce,Chief Clinical Officer & Co-Founder,"Milwaukee, Wisconsin, United States",joystik.life,https://www.linkedin.com/in/sarah-pierce-27976874/
Custom Materials Inc,Damon,Cummings,Damon Cummings,Owner/Realtor,"Madison, Alabama, United States",custommaterials.com,https://www.linkedin.com/in/damon-cummings-616b4a1b/
Regal Research and Mfg Co,Teresa,Powell,Teresa Powell,Co-Owner,"Allen, Texas, United States",regalresearch.com,https://www.linkedin.com/in/teresa-powell-8762056/
"Pars Innovations, Inc.",Di,Wang,Di Wang,Business Owner,San Francisco Bay Area,parsinnovations.com,https://www.linkedin.com/in/di-wang-50871850/
EarthQuaker Devices,Julianne,Robbins,Julianne Robbins,CEO,"Akron, Ohio, United States",earthquakerdevices.com,https://www.linkedin.com/in/julianne-robbins-76103a3b/
LETSQL,Dan,Lovell,Dan Lovell,Co-Founder,"New York, New York, United States",xorq.dev,https://www.linkedin.com/in/dan-lovell-9226554/
Ravin Electronics,Scott,Jareck,Scott Jareck,President / CEO,"Bohemia, New York, United States",ravinelectronics.com,https://www.linkedin.com/in/sjareck/
STUDIO OSMAN AKAN,Osman,Akan,Osman Akan,owner,"Brooklyn, New York, United States",osmanakan.com,https://www.linkedin.com/in/osman-akan-916a621/
Advanced Automated Controls Company,John,Kernoschak,John Kernoschak,President/Ceo,"Moscow, Pennsylvania, United States",aac247.com,https://www.linkedin.com/in/john-kernoschak-9803875a/
Simplified Supplement Solutions,Bodie,Christiansen,Bodie Christiansen,Chief Operating Officer and Co-founder,Salt Lake City Metropolitan Area,simplifiedsupplements.com,https://www.linkedin.com/in/bodiechristiansen/
Engelbrecht Manufacturing Inc,Bryan,Engelbrecht,Bryan Engelbrecht,Owner,"Rosenberg, Texas, United States",engelbrechtmfg.com,https://www.linkedin.com/in/bryan-engelbrecht-1b917b23/
MFI International,Lawrence,Wollschlager,Lawrence Wollschlager,Chief Executive Officer,"El Paso, Texas, United States",mfiintl.com,https://www.linkedin.com/in/lawrence-wollschlager-b3944014/
Sharp Sterile Manufacturing,Shawn,Kinney,Shawn Kinney,CEO and Co-founder,"Wayland, Massachusetts, United States",berkshiresterilemanufacturing.com,https://www.linkedin.com/in/shawn-kinney-53ab675/
Out of the Box Manufacturing,Chad,Budvarson,Chad Budvarson,CEO,"Kent, Washington, United States",obmfg.com,https://www.linkedin.com/in/chad-budvarson-42808449/
MilliporeSigma,David,Ponsingh,David Ponsingh,Technical Product Owner,"Salem, New Hampshire, United States",sigmaaldrich.com,https://www.linkedin.com/in/david-ponsingh-35ab9b108/
"West 1 CATV Supplies, Inc.",Kelley,West,Kelley West,CEO,"Waynesville, North Carolina, United States",west1catv.com,https://www.linkedin.com/in/kelley-west-0a117b38/
Anchor Homes,Will,Eiben,Will Eiben,Founder,"Richmond, Virginia, United States",,https://www.linkedin.com/in/will-eiben-044412181/
Birds on a Cable,Laura,Jean Gorski,laura jean gorski,owner,Greater Chicago Area,birdsonacable.com,https://www.linkedin.com/in/ljgorski/
Ranger Electric,Tom,Koch,Tom Koch,Owner,New York City Metropolitan Area,rangerelectric.net,https://www.linkedin.com/in/tom-koch-63750020/
ALBD Electric & Cable,Miguel,Jimenez,Miguel Jimenez,Founder,"Redlands, California, United States",albdinc.com,https://www.linkedin.com/in/miguel-jimenez-740b597a/
CIE Corp. - Communications & Industrial Electronics Corp,Ana L.,"Albertorio, MS","Ana L. Albertorio, MS",President & Chief Executive Officer,"San Juan, Puerto Rico",ciecorppr.com,https://www.linkedin.com/in/ana-l-albertorio-ms-0361781b/
Mecca,Mitchell,Foster,Mitchell Foster,Co-Founder/CISO,"Manchester, Tennessee, United States",meccavation.com,https://www.linkedin.com/in/mitchell-foster14/
Independence Electric,Jonathan,"Gay, P.E.","Jonathan Gay, P.E.",Company Owner,"Cherryfield, Maine, United States",ledcentral.net,https://www.linkedin.com/in/jonathan-gay-p-e-2ba89372/
Cablenetwork,Marcelo,Occhionero,Marcelo Occhionero,ceo,"Deerfield Beach, Florida, United States",cablenetwork.net,https://www.linkedin.com/in/marcelo-occhionero-077741/
"Clear Blue Engineering, Inc.",Jim,Bruce,Jim Bruce,President & CEO,"Boulder, Colorado, United States",clearblueengiineering.com,https://www.linkedin.com/in/jim-bruce-720b3011/
Mister Sparky Electric,Russell,Zumwalt,Russell Zumwalt,Franchise Owner/Manager,"Tyler, Texas, United States",mistersparkyelectric.com,https://www.linkedin.com/in/russell-zumwalt-82ba2023/
Boss Air Mechanical,Curtis,Hedlund,Curtis Hedlund,CEO,"Baldwin Park, California, United States",,https://www.linkedin.com/in/curtis-hedlund-47845352/
LIQUIDCAPSULE Manufacturing,Fred,Miller,Fred Miller,President and CEO,"Tampa, Florida, United States",liquidcapsule.com,https://www.linkedin.com/in/fred-miller-17292b28/
Mercury Wire Products,Chris,Yard,Chris Yard,Team Member | Co-owner,"Spencer, Massachusetts, United States",mercurywire.com,https://www.linkedin.com/in/cjyard/
American Flexible Products,Carla,Mathiason,Carla Mathiason,CEO,"Chaska, Minnesota, United States",americanflexible.com,https://www.linkedin.com/in/carla-mathiason-11470939/
Altraco,Albert,Brenner,Albert Brenner,Owner,"Newport Beach, California, United States",altraco.com,https://www.linkedin.com/in/albertbrenner/
Wolf Distribution LLC,Marissa,Casper,Marissa Casper,Chief Executive Officer,"Bothell, Washington, United States",wolf-distribution.com,https://www.linkedin.com/in/marissacasper/
"Cooper Enterprises, Inc.",LaMont,(Monty) Friebel,LaMont (Monty) Friebel,Chief Executive Officer,"Shelby, Ohio, United States",cooperenterprises.com,https://www.linkedin.com/in/lamont-monty-friebel-a7091520/
Adjacent Technologies LLC,Jason,Bell,Jason Bell,Senior Technician & Owner,"Fenton, Michigan, United States",adjacent-tech.net,https://www.linkedin.com/in/jason-bell-9a51bb14/
Texas Instruments,Spencer,Staples,Spencer S.,YE Module Owner - Process Engineer,"American Fork, Utah, United States",ti.com,https://www.linkedin.com/in/spencerstaples/
"Contech Medical Inc., A UFP Technologies Company",Raymond,Byrnes,Raymond Byrnes,President/CEO,"Providence, Rhode Island, United States",contechmedical.com,https://www.linkedin.com/in/raymond-byrnes-9967a055/
Texas Instruments,Cody,Johns,Cody Johns,Product Owner,Dallas-Fort Worth Metroplex,ti.com,https://www.linkedin.com/in/cody-johns-5b4167125/
"LACO, Inc.",Erika,Meciar,Erika Meciar,Chief Executive Officer,"Reno, Nevada, United States",lacoinc.com,https://www.linkedin.com/in/erika-meciar-487b76a7/
SkyCNG,Brent,Skipper,Brent Skipper,Owner,"Lehi, Utah, United States",skycng.com,https://www.linkedin.com/in/brent-skipper-73371a51/
Texas Instruments,Terry,Caldwell,Terry Caldwell,Equipment Engineering DMOS6 - FSI Tool Owner,"Plano, Texas, United States",ti.com,https://www.linkedin.com/in/terry-caldwell-a399b715/
Nelson Electric Co.,John,Negro,John Negro,Chief Executive Officer,United States,nelsonelectric.com,https://www.linkedin.com/in/john-negro-b7121729/
"Core Energy Group, LLC",Robert,Mannes,Robert Mannes,President & CEO,"Traverse City, Michigan, United States",coreenergygroupllc.com,https://www.linkedin.com/in/robert-mannes-6325a319/
Valley Automation Solutions Inc.,Craig,LaFleur,Craig LaFleur,Owner,"Exeter, California, United States",valleyautomationsolutions.com,https://www.linkedin.com/in/craig-lafleur-6389573a/
American Autowire,Jim,Cardona,Jim Cardona,Chairman & CEO,"Bellmawr, New Jersey, United States",americanautowire.com,https://www.linkedin.com/in/jimcardona/
Colorado Enclosure Modifications,Bevin,Clay,Bevin Clay,Co-Owner,"Fort Collins, Colorado, United States",coloradoenclosuremods.com,https://www.linkedin.com/in/bevin-clay-5a95b098/
Lazurite,Ilya,Malinskiy,Ilya Malinskiy,Co-Founder and Special Projects Engineer,Greater Cleveland,lazurite.co,https://www.linkedin.com/in/ilyamalinskiy/
KN Manufacturing Solutions,Kari,Nieminen,Kari Nieminen,Owner,"Hall County, Georgia, United States",knmsol.com,https://www.linkedin.com/in/kari-nieminen-b764a719/
Molex,Laura,Mavity,Laura Mavity,Salesforce Product Owner at Molex,Greater Chicago Area,molex.com,https://www.linkedin.com/in/laura-mavity-5243a2103/
A.I. Home Solutions,Todd,Alonzo,Todd Alonzo,"Owner, Co-Founder","Montgomery, Illinois, United States",aihomesolutions.com,https://www.linkedin.com/in/todd-alonzo-2771827/
"TriLogic Technologies, LLC",Craig,Blaida,Craig Blaida,CEO / Co-Owner,"San Antonio, Texas Metropolitan Area",trilogictech.com,https://www.linkedin.com/in/craig-blaida-84b461142/
Precision Circuit Technologies,James,Rathburn,James Rathburn,Founder | President,"Rogers, Minnesota, United States",precision-circuit.com,https://www.linkedin.com/in/james-rathburn/
Unity Services,Andrea,Clara,Andrea Clara,Chief Executive Officer,"Cypress, Texas, United States",unityservices.team,https://www.linkedin.com/in/andrea-clara-a49573189/
Quality Services,Francine,Ramirez,Francine Ramirez,Owner,"Spring, Texas, United States",qualityservices.in,https://www.linkedin.com/in/francine-ramirez-0ab50237/
"H2 Technologies, LLC",Steve,Harts,Steve Harts,Owner,"Naples, Florida, United States",h2tech.biz,https://www.linkedin.com/in/steve-harts-54331a42/
Airsled Inc.,Stan,Kanevsky,"Stan Kanevsky, MBA",President & CEO,Greater Philadelphia,airsled.com,https://www.linkedin.com/in/stan-kanevsky-mba-326532/
"Clark-MXR, Inc.",Bill,Clark,Bill Clark,President and CEO,"Dexter, Michigan, United States",cmxr.com,https://www.linkedin.com/in/bill-clark-82920110/
INNOFAB,Nathan,Schnell,Nathan Schnell,Business Owner,United States,innofabusa.com,https://www.linkedin.com/in/nathan-schnell-6053b118b/
Four Seasons Gutter Systems,Barbara,Kinion,Barbara Kinion,Business Owner,"Grand Junction, Colorado, United States",fourseasonsguttersystems.com,https://www.linkedin.com/in/barbara-kinion-1672596a/
AnyWeather Heating & Air,Phil,Griffin,Phil Griffin,Business Owner,"Kentucky, United States",anyweather.com,https://www.linkedin.com/in/phil-griffin-93305673/
Damspark Energy,Jenny,Rorke,Jenny Rorke,Chief Executive Officer,United States,damsparkenergy.com,https://www.linkedin.com/in/jenny-rorke-0550062bb/
Cable Cloud,David,Jenney,David Jenney,Chief Executive Officer,Greater Minneapolis-St. Paul Area,cablecloud.io,https://www.linkedin.com/in/david-jenney-52302040/
Widmore Financial,Jason,Di Natale,"Jason Di Natale, MBA",Owner,"Ashland, Virginia, United States",,https://www.linkedin.com/in/jason-di-natale-mba-2469b5a/
Defined PRO Machining,Henrietta,Fidler,Henrietta Fidler,Founder & CEO,"Wharton, New Jersey, United States",definedpro.com,https://www.linkedin.com/in/henrietta-fidler-29a54414/
SPEDE Manufacturing,Doug,Wright,Doug Wright,Chief Executive Officer,"Gibsonia, Pennsylvania, United States",spedemanufacturing.com,https://www.linkedin.com/in/doug-wright-1a019841/
Affinity Medical - a Molex company,Harry,Rieth,Harry Rieth,Owner,"Plymouth Meeting, Pennsylvania, United States",,https://www.linkedin.com/in/harry-rieth-32ba754/
YourSpec Wire,Michael,Assaad,Michael Assaad,Co-Founder,"Dallas, Texas, United States",yourspec.com,https://www.linkedin.com/in/michaelassaad/
Dietsch Motorsports,Rob,and Jenni Dietsch,Rob and Jenni Dietsch,Owner,"San Jose, California, United States",dietschwerks.com,https://www.linkedin.com/in/rob-and-jenni-dietsch-3731bb28/
Webroot,Marianne,Austin,Marianne Austin,Executive Assistant to Chief Executive Officer,"Longmont, Colorado, United States",webroot.com,https://www.linkedin.com/in/marianne-austin-2b94b919/
Micro-Tek Corporation,Robin,Shively,Robin Shively,owner,"Decatur, Illinois, United States",microtekcorp.com,https://www.linkedin.com/in/robin-shively-61522099/
Susan's Soaps & More,Susan,Svec,Susan Svec,OWNER,"Scurry, Texas, United States",susansoaps.com,https://www.linkedin.com/in/susansoaps/
Skanda 12i LLC,Anuradha,Tadimety,Anuradha Tadimety,Founder and CEO,"Indianapolis, Indiana, United States",skanda12i.com,https://www.linkedin.com/in/anuradha-tadimety-429729275/
Valley Services Electronics (VSE) - High Quality PCBA & EMS Solutions,Beth,Kendrick,Beth Kendrick,Chief Executive Officer,"San Jose, California, United States",vse.com,https://www.linkedin.com/in/beth-kendrick-7798291/
Geophysical Supply Company,Benjamin,Ciampa,"Benjamin Ciampa, P.G.",Owner,Greater Phoenix Area,geosco.com,https://www.linkedin.com/in/benjamin-ciampa-p-g-4017aa29/
Brevan Electronics,Michelle,Dufoe,Michelle Dufoe,Chief Executive Officer,"Nashua, New Hampshire, United States",brevan.com,https://www.linkedin.com/in/michelle-dufoe-60047695/
Onyx Industries,Lee,Clore,Lee Clore,Owner/Controls Designer,"North Branch, Minnesota, United States",onyx-industries.com,https://www.linkedin.com/in/lee-clore-a549487/
"Secur-Tek, Inc.",Ken,Henke,Ken Henke,Owner,"Apex, North Carolina, United States",secur-tek.com,https://www.linkedin.com/in/kenhenke/
Molex,Scott,Marceau,Scott Marceau,Polarion Product Owner,Detroit Metropolitan Area,molex.com,https://www.linkedin.com/in/scott-marceau-60673220/
Premier Packaging and Assembly,RANDY,HARINGA,Randy Haringa,Owner,"Cerritos, California, United States",,https://www.linkedin.com/in/randy-haringa-323689b/
Alltracon | Industrial Machinery Movers & Millwright Services,Tiffany,Patterson,Tiffany Patterson,Owner,Greater Cleveland,alltracon.com,https://www.linkedin.com/in/tiffany-patterson-375002a/
ITC Manufacturing,Arianne,Berberian,AriAnne Berberian,Co-Chief Executive Officer,"Tempe, Arizona, United States",itcmfg.com,https://www.linkedin.com/in/arianne-berberian-37ab3a95/
Deepfield,Joe,Eggleston,Joe Eggleston,Co-Founder and CTO,"Ann Arbor, Michigan, United States",deepfield.com,https://www.linkedin.com/in/joeeggleston/
Newport Corporation,Jon,Hansen,Jon Hansen,Chief Executive Officer,"Dana Point, California, United States",newport.com,https://www.linkedin.com/in/jon-hansen-61464713/
"Power Services Group, Inc ",Keith,Ravan,Keith Ravan,CEO,"Cape Coral, Florida, United States",powerservicesgroup.com,https://www.linkedin.com/in/keith-ravan-3403928/
"PacRim Manufacturing, Inc.",Jeff,Liu,Jeff Liu,Offshore Manufacturing | Strategic Sourcing | Co-founder,"Irvine, California, United States",pacrimmanufacturing.com,https://www.linkedin.com/in/jeffliu1987/
"Sparky Geek, LLC",Jenni-Lyn,Williams,Jenni-Lyn Williams,CEO,Greater Philadelphia,sparkygeek.com,https://www.linkedin.com/in/jenni-lyn-williams-9244375b/
Sheraden Lighting & Electrical Products Corp.,Amar,Pal,Amar Pal,Business Owner,"Valley Stream, New York, United States",sheraden.com,https://www.linkedin.com/in/amar-pal-81399069/
Texas Instruments,Spencer,Mullens,Spencer Mullens,Equip. Engineering Tool Owner,"McKinney, Texas, United States",ti.com,https://www.linkedin.com/in/spencermullens/
"Appleton Trophy & Engraving, Inc.",Jay,Parish,Jay Parish,Owner,"Appleton, Wisconsin, United States",appletontrophy.com,https://www.linkedin.com/in/jay-parish-a888162/
MC Machinery Systems Inc.,Tony,Imbrogno,Tony Imbrogno,CEO & President,"Elk Grove Village, Illinois, United States",linktr.ee,https://www.linkedin.com/in/tony-imbrogno-88168418/
Main Stream Electric,Shane,Halstead,Shane Halstead,Owner,"Morgan Hill, California, United States",callmainstream.com,https://www.linkedin.com/in/shane-halstead-a798b139/
